situacao_na_venda,val_avaliacao,segmento,UF,Tipo_de_imovel,dias_ate_ser_vendido
1,161500.0,1,22,0,302
0,143500.0,1,22,0,157
0,134500.0,2,22,1,128
1,161574.63,1,7,0,151
1,161600.0,1,10,0,113
1,161607.48,1,25,0,148
1,161607.82,1,17,0,302
1,161723.35,1,18,0,161
1,161763.28,1,25,0,60
1,158450.35,2,18,0,86
1,162000.0,1,23,0,93
1,162000.0,1,18,0,100
1,162000.0,1,22,0,157
1,162000.0,1,18,1,1558
1,162000.0,1,18,1,1403
1,162000.0,1,25,0,162
1,162000.0,1,22,0,64
1,162000.0,1,18,0,134
1,162000.0,1,25,0,169
1,162000.0,1,25,1,224
1,162000.0,1,18,1,1554
1,162000.0,1,15,0,157
1,162000.0,1,13,0,1656
1,162000.0,1,22,1,113
1,162000.0,1,10,1,137
1,162000.0,1,18,0,144
1,162000.0,1,18,0,116
1,162012.22,1,17,0,323
1,162064.14,1,15,0,347
0,144000.0,1,19,1,500
0,144000.0,1,10,1,64
0,144000.0,1,17,0,162
1,162099.95,1,25,0,108
0,135000.0,2,8,1,1673
1,162200.0,1,18,0,150
1,158998.46,2,15,0,184
1,159000.0,2,18,1,1520
1,159000.0,2,18,1,1554
1,159000.0,2,10,0,114
1,159000.0,2,4,1,234
1,159000.0,2,22,0,477
1,159000.0,2,17,1,267
1,159000.0,2,10,1,1351
1,162400.0,1,8,1,1648
1,159120.23,2,18,0,1556
1,141000.0,0,18,0,1786
1,141000.0,0,18,0,1680
1,141000.0,0,4,1,63
1,141000.0,0,24,2,1751
1,141000.0,0,8,1,163
1,141000.0,0,18,1,1662
1,141000.0,0,18,0,304
1,141000.0,0,9,1,1579
1,141000.0,0,18,1,1520
1,141000.0,0,18,11,1296
1,141000.0,0,22,0,88
1,141000.0,0,18,0,1781
1,141000.0,0,5,1,1584
1,141000.0,0,18,0,88
1,141000.0,0,5,1,1708
0,144423.85,1,15,0,1554
1,162595.97,1,22,0,143
1,141072.15,0,11,1,1171
1,162761.0,1,25,0,85
1,162784.48,1,8,0,1432
1,163000.0,1,18,0,116
1,163000.0,1,10,0,151
1,163000.0,1,17,0,275
1,163000.0,1,4,1,1554
1,163000.0,1,10,1,186
1,163000.0,1,10,0,133
1,163000.0,1,23,0,151
1,163000.0,1,22,0,93
1,163000.0,1,18,1,63
1,163000.0,1,10,0,63
1,163000.0,1,10,0,109
1,163000.0,1,22,1,227
1,163000.0,1,22,1,108
1,163000.0,1,25,0,119
1,163000.0,1,18,1,1716
1,163000.0,1,10,0,151
1,163000.0,1,22,0,112
1,163000.0,1,17,1,420
1,163000.0,1,10,1,71
1,163000.0,1,10,0,99
1,163000.0,1,25,0,168
1,163000.0,1,10,0,151
1,163000.0,1,10,0,115
1,163000.0,1,25,1,119
1,163000.0,1,7,0,65
1,163000.0,1,8,1,151
1,163000.0,1,8,0,84
1,163000.0,1,10,0,93
1,163000.0,1,18,0,141
1,163000.0,1,10,0,60
1,163000.0,1,25,0,154
1,163000.0,1,10,1,171
1,163000.0,1,25,10,154
1,163000.0,1,22,0,129
0,144800.0,1,22,0,144
1,163007.83,1,10,1,183
1,141409.74,0,18,1,282
1,163100.0,1,18,0,129
1,163100.0,1,11,1,106
1,141500.0,0,15,1,1520
0,144950.0,1,17,1,408
1,163229.99,1,25,1,150
0,145000.0,1,22,1,94
0,145000.0,1,22,1,95
0,145000.0,1,15,0,352
0,145000.0,1,12,1,143
0,145000.0,1,8,1,1743
0,145000.0,1,22,0,126
0,145000.0,1,8,1,1688
0,145000.0,1,18,0,177
0,145000.0,1,5,1,295
0,145000.0,1,22,0,129
0,145000.0,1,10,0,165
0,145000.0,1,10,0,112
1,141600.0,0,8,1,1802
0,145020.85,1,8,0,122
1,159900.0,2,22,1,108
1,159990.25,2,25,1,336
1,160000.0,2,12,0,1673
1,160000.0,2,8,1,63
1,160000.0,2,22,1,158
1,160000.0,2,10,1,106
1,160000.0,2,10,0,1747
1,141721.09,0,18,0,127
0,136000.0,2,12,0,137
0,136000.0,2,10,1,106
0,136000.0,2,18,1,116
1,163425.93,1,18,0,158
0,145200.0,1,8,0,1556
1,160099.66,2,10,0,1374
1,163500.0,1,22,1,106
1,163500.0,1,25,1,351
1,163500.0,1,25,0,151
1,160136.83,2,25,1,358
0,145299.16,1,19,1,197
1,141914.17,0,15,0,1758
0,145347.89,1,17,1,505
1,160287.09,2,17,0,144
1,142000.0,0,18,0,151
1,142000.0,0,19,1,134
1,163800.0,1,11,1,143
1,163993.33,1,18,0,1403
1,164000.0,1,22,0,128
1,164000.0,1,18,0,137
1,164000.0,1,18,1,120
1,164000.0,1,10,0,186
1,164000.0,1,4,1,255
1,164000.0,1,25,0,1674
1,164000.0,1,18,1,144
1,164000.0,1,11,0,94
1,164000.0,1,18,0,1296
1,164000.0,1,22,0,214
1,164000.0,1,22,0,143
1,164000.0,1,18,0,106
1,164000.0,1,10,0,141
1,164000.0,1,6,0,186
1,164000.0,1,22,0,133
1,164000.0,1,17,0,106
1,164000.0,1,10,1,1463
1,164000.0,1,5,1,147
1,164000.0,1,5,1,317
1,164000.0,1,10,1,106
1,164000.0,1,10,0,94
1,164000.0,1,18,0,115
1,164000.0,1,22,1,150
1,164000.0,1,25,1,304
0,126000.0,0,25,11,1614
0,126000.0,0,22,0,185
1,164200.0,1,8,1,1382
1,142500.0,0,8,1,1296
0,146000.0,1,10,0,143
0,146000.0,1,18,0,84
0,146000.0,1,10,0,100
0,146000.0,1,25,0,119
0,146000.0,1,25,0,60
0,146000.0,1,22,0,64
0,146000.0,1,10,0,63
0,146000.0,1,10,0,176
0,146000.0,1,22,0,107
0,146000.0,1,22,0,114
0,146000.0,1,10,0,144
0,146000.0,1,23,0,115
0,146000.0,1,14,1,85
0,146000.0,1,10,0,141
0,146000.0,1,22,0,101
0,146000.0,1,10,0,109
0,146000.0,1,10,0,72
0,146000.0,1,10,0,66
0,146000.0,1,22,0,1382
0,146000.0,1,22,1,63
0,146000.0,1,10,0,183
0,146000.0,1,10,0,169
0,146000.0,1,15,1,1213
0,146000.0,1,22,0,142
0,146000.0,1,10,0,120
0,146000.0,1,22,0,129
0,146000.0,1,22,0,121
0,146000.0,1,18,0,64
1,161000.0,2,18,0,190
1,161000.0,2,8,1,1771
1,161000.0,2,25,1,224
1,161000.0,2,25,1,107
1,161000.0,2,10,1,88
1,161000.0,2,22,1,121
1,161000.0,2,18,0,469
1,161000.0,2,18,0,71
1,161000.0,2,10,0,177
1,161000.0,2,22,1,93
1,161000.0,2,19,0,144
1,161000.0,2,5,1,133
1,161000.0,2,18,0,123
1,161000.0,2,18,1,140
1,161000.0,2,25,0,1374
1,161000.0,2,8,1,1570
1,161000.0,2,18,1,218
1,161000.0,2,22,1,143
1,161000.0,2,25,1,212
1,161000.0,2,18,0,67
1,161000.0,2,22,1,101
1,161000.0,2,18,0,64
1,161000.0,2,22,0,64
1,161000.0,2,18,1,1554
1,161000.0,2,17,0,108
1,161000.0,2,22,1,1435
1,161000.0,2,17,0,189
1,164393.65,1,17,1,550
1,164500.0,1,18,0,1705
1,164739.61,1,25,0,121
1,143000.0,0,12,1,1361
1,143000.0,0,8,0,66
1,143000.0,0,10,0,106
1,143000.0,0,18,1,1737
1,143000.0,0,13,1,1740
1,143000.0,0,25,0,137
1,143000.0,0,7,0,140
1,143000.0,0,15,0,94
0,146500.0,1,18,1,200
0,146535.03,1,15,1,169
1,165000.0,1,22,0,126
1,165000.0,1,23,0,92
1,165000.0,1,17,1,588
1,165000.0,1,22,0,129
1,165000.0,1,25,0,168
1,165000.0,1,25,1,415
1,165000.0,1,10,1,121
1,165000.0,1,18,0,185
1,165000.0,1,10,0,101
1,165000.0,1,25,1,479
1,165000.0,1,23,0,92
1,165000.0,1,17,0,548
1,165000.0,1,18,0,154
1,165000.0,1,8,1,1694
1,165000.0,1,18,0,105
1,165000.0,1,8,0,135
1,165000.0,1,18,0,126
1,165000.0,1,25,0,67
1,165000.0,1,22,1,137
1,165000.0,1,18,0,176
1,165000.0,1,18,1,140
1,165000.0,1,22,0,528
1,161706.99,2,18,1,1584
1,161766.93,2,18,1,1612
1,143289.56,0,15,0,141
1,161850.0,2,22,1,120
1,162000.0,2,6,0,134
1,162000.0,2,8,1,86
1,162000.0,2,18,0,114
1,162000.0,2,22,0,129
1,162000.0,2,18,1,1520
1,162000.0,2,18,1,304
1,162000.0,2,22,0,135
1,162000.0,2,23,1,213
1,162000.0,2,18,1,128
1,165444.23,1,18,1,218
1,165500.0,1,10,0,158
0,147000.0,1,10,0,108
0,147000.0,1,10,0,106
0,147000.0,1,25,0,1400
1,165700.0,1,17,1,129
1,165701.4,1,8,1,1642
1,165760.19,1,18,1,105
1,165785.37,1,15,1,127
0,138000.0,2,22,0,155
0,138000.0,2,8,1,137
1,165990.0,1,18,1,162
1,166000.0,1,25,0,129
1,166000.0,1,5,0,120
1,166000.0,1,18,1,71
1,166000.0,1,22,1,105
1,166000.0,1,5,1,148
1,166000.0,1,23,0,129
1,166000.0,1,10,0,186
1,166000.0,1,25,0,70
1,166000.0,1,22,0,120
1,166000.0,1,22,0,102
1,166000.0,1,15,1,172
1,166000.0,1,25,0,428
1,166000.0,1,22,0,158
1,166000.0,1,10,0,98
1,166000.0,1,1,1,64
1,166000.0,1,23,0,92
1,166000.0,1,8,1,77
1,166000.0,1,10,0,70
1,166000.0,1,22,0,101
1,166000.0,1,18,1,1561
1,166000.0,1,10,0,133
1,166000.0,1,18,0,1526
1,166000.0,1,10,1,127
1,166000.0,1,25,0,182
1,166000.0,1,18,1,1704
1,166000.0,1,18,0,178
1,166000.0,1,5,1,193
1,166000.0,1,22,1,154
1,166000.0,1,17,1,382
1,166000.0,1,22,1,157
1,166000.0,1,25,0,371
1,166000.0,1,19,1,203
1,166000.0,1,22,0,60
1,166000.0,1,8,0,1719
1,166000.0,1,25,1,204
1,166000.0,1,10,0,98
1,166000.0,1,11,1,122
1,166000.0,1,8,1,147
1,166000.0,1,25,0,121
1,166000.0,1,11,1,101
1,166000.0,1,22,1,121
1,166000.0,1,22,0,101
1,166000.0,1,22,0,93
1,166000.0,1,8,0,1296
1,166000.0,1,22,0,133
1,166000.0,1,18,1,1590
1,166000.0,1,18,0,129
1,166000.0,1,22,0,121
1,166000.0,1,10,0,112
1,166000.0,1,7,0,121
1,166000.0,1,10,1,184
1,166000.0,1,18,1,1687
1,166000.0,1,22,0,65
1,166000.0,1,11,1,107
1,166000.0,1,25,0,112
1,166000.0,1,25,0,63
1,166000.0,1,10,1,130
1,166000.0,1,25,0,137
1,166009.6,1,17,1,340
1,162610.59,2,25,0,588
1,144000.0,0,22,0,1431
1,144000.0,0,18,0,129
1,144000.0,0,10,1,633
1,144000.0,0,1,0,437
1,144014.35,0,18,0,1403
0,147500.0,1,22,0,129
1,162771.77,2,22,1,148
1,166250.0,1,17,0,294
1,166300.0,1,22,0,134
0,147734.45,1,17,0,147
1,163000.0,2,25,0,1374
1,163000.0,2,18,0,1586
1,163000.0,2,25,0,1374
1,163000.0,2,18,0,101
1,163000.0,2,25,0,1375
1,163000.0,2,25,0,1374
1,163000.0,2,25,0,1375
1,163000.0,2,25,0,1374
1,163000.0,2,18,0,65
1,163000.0,2,25,0,1375
1,163000.0,2,25,0,1375
1,163000.0,2,25,0,1374
1,166500.0,1,8,1,162
1,166600.0,1,8,1,154
0,148000.0,1,10,0,66
0,148000.0,1,22,0,140
0,148000.0,1,17,1,218
0,148000.0,1,22,0,148
0,148000.0,1,10,0,213
0,148000.0,1,22,0,64
0,148000.0,1,18,0,142
0,148000.0,1,18,0,80
0,148000.0,1,15,1,164
0,148000.0,1,10,0,106
0,148000.0,1,10,0,126
0,148000.0,1,18,0,134
0,148000.0,1,10,0,99
0,148000.0,1,10,0,66
0,128000.0,0,10,0,127
0,128000.0,0,15,11,63
1,166774.0,1,22,0,60
1,166800.0,1,10,0,127
0,148200.0,1,18,0,135
0,148268.0,1,15,0,1407
1,167000.0,1,22,1,162
1,167000.0,1,18,1,1549
1,167000.0,1,17,1,456
1,167000.0,1,22,0,129
1,167000.0,1,10,0,150
1,167000.0,1,17,1,192
1,167000.0,1,10,0,147
1,167000.0,1,10,0,151
1,167000.0,1,25,1,164
1,167000.0,1,17,1,317
1,167000.0,1,22,1,87
1,167000.0,1,10,0,142
1,167000.0,1,25,0,154
1,167000.0,1,7,0,106
1,167000.0,1,10,1,64
0,139000.0,2,15,1,1583
1,167100.0,1,7,0,102
1,167155.2,1,17,0,247
1,164000.0,2,17,1,1648
1,164000.0,2,25,1,1708
1,164000.0,2,15,1,1705
1,164000.0,2,25,1,261
1,164000.0,2,25,0,135
1,164000.0,2,18,0,1785
1,164000.0,2,8,1,464
1,164000.0,2,18,1,1675
1,164000.0,2,15,0,127
1,167500.0,1,22,0,112
0,149000.0,1,18,0,189
0,149000.0,1,18,0,297
0,149000.0,1,25,1,64
0,149000.0,1,10,0,162
0,149000.0,1,10,0,141
0,149000.0,1,8,1,203
1,167800.0,1,8,1,280
1,168000.0,1,18,1,162
1,168000.0,1,18,1,1376
1,168000.0,1,22,1,148
1,168000.0,1,25,1,310
1,168000.0,1,10,0,134
1,168000.0,1,22,0,120
1,168000.0,1,17,0,191
1,168000.0,1,17,0,172
1,168000.0,1,25,0,269
1,168000.0,1,8,0,115
1,168000.0,1,22,0,116
1,168000.0,1,23,0,207
1,168000.0,1,10,0,107
1,168000.0,1,22,0,64
1,168000.0,1,25,0,143
1,168000.0,1,10,0,1663
1,168000.0,1,25,1,72
1,168000.0,1,18,1,1400
1,168000.0,1,23,0,64
1,168000.0,1,18,1,169
1,168000.0,1,18,0,141
1,168000.0,1,9,1,1558
1,168000.0,1,18,0,141
1,168000.0,1,15,1,196
1,168000.0,1,8,0,147
1,168000.0,1,18,0,1296
1,168000.0,1,22,1,1736
1,168077.52,1,8,1,1628
0,129000.0,0,10,11,1661
1,168200.0,1,8,1,1738
1,168340.96,1,18,0,140
0,149500.0,1,15,1,81
0,149500.0,1,22,0,115
1,146000.0,0,25,1,99
1,146000.0,0,4,1,1592
1,146000.0,0,4,1,113
1,146000.0,0,18,0,1519
1,146000.0,0,18,1,1619
1,146000.0,0,22,0,63
1,146000.0,0,10,0,65
1,146000.0,0,18,0,78
1,168439.47,1,25,1,203
1,165000.0,2,22,1,133
1,165000.0,2,15,0,137
1,165000.0,2,17,1,206
1,165000.0,2,18,0,1555
1,165000.0,2,18,1,65
1,165000.0,2,18,0,141
1,165000.0,2,18,1,1555
1,165000.0,2,8,0,1739
1,165000.0,2,22,1,144
1,165000.0,2,18,1,1593
1,168550.0,1,8,1,1296
1,168652.71,1,15,1,1642
1,168658.7,1,18,0,140
1,165200.0,2,22,1,73
1,168713.82,1,17,0,291
1,165300.0,2,9,0,66
0,150000.0,1,18,0,179
0,150000.0,1,10,0,137
0,150000.0,1,22,0,129
0,150000.0,1,23,0,121
0,150000.0,1,25,1,177
0,150000.0,1,10,0,121
0,140600.0,2,8,1,1382
0,140600.0,2,8,1,389
1,169000.0,1,18,0,323
1,169000.0,1,22,0,135
1,169000.0,1,18,1,183
1,169000.0,1,5,0,63
1,169000.0,1,22,0,121
1,169000.0,1,8,0,108
1,169000.0,1,8,1,1634
1,169000.0,1,10,1,183
1,169000.0,1,10,0,63
1,169000.0,1,7,1,105
1,169000.0,1,8,0,84
1,169000.0,1,10,0,129
1,169000.0,1,18,1,155
1,169000.0,1,10,1,295
1,169000.0,1,10,0,95
1,169000.0,1,10,1,177
1,169000.0,1,18,0,175
1,165684.69,2,22,0,113
1,169222.79,1,15,1,287
1,165779.7,2,18,0,151
0,130000.0,0,18,9,126
1,146926.31,0,18,0,1737
1,169460.18,1,18,1,137
0,141000.0,2,10,1,134
0,141000.0,2,8,1,1614
0,141000.0,2,11,1,64
0,141000.0,2,25,1,105
0,141000.0,2,17,0,193
0,141000.0,2,22,0,183
0,141000.0,2,22,1,65
0,141000.0,2,22,1,1722
0,141000.0,2,22,0,154
1,166000.0,2,25,1,177
1,166000.0,2,10,1,109
1,166000.0,2,25,1,105
1,166000.0,2,22,1,94
1,166000.0,2,10,1,1556
1,166000.0,2,25,1,464
1,166000.0,2,5,0,469
1,166000.0,2,25,1,164
1,166000.0,2,10,0,114
1,166000.0,2,25,1,70
1,166000.0,2,22,1,1673
1,166000.0,2,10,1,112
1,166000.0,2,23,0,60
1,166000.0,2,8,1,84
1,166000.0,2,23,1,106
1,166000.0,2,10,1,1564
1,166000.0,2,25,1,435
1,166000.0,2,18,1,164
1,166000.0,2,10,1,154
1,166000.0,2,22,1,74
1,169500.0,1,25,0,120
1,169500.0,1,8,0,282
1,147000.0,0,13,1,1554
1,147000.0,0,18,1,1565
1,147000.0,0,10,11,1516
1,147000.0,0,18,0,1736
1,147000.0,0,18,0,1612
1,147000.0,0,22,0,1681
1,147000.0,0,6,0,122
1,169605.12,1,8,0,144
0,150700.0,1,22,0,129
1,147300.0,0,11,0,177
1,170000.0,1,18,0,137
1,170000.0,1,22,1,120
1,170000.0,1,22,0,107
1,170000.0,1,17,0,367
1,170000.0,1,25,1,64
1,170000.0,1,25,0,183
1,170000.0,1,10,1,1563
1,170000.0,1,8,0,66
1,170000.0,1,25,0,305
1,170000.0,1,22,0,129
1,170000.0,1,7,0,120
1,170000.0,1,18,1,1554
0,151000.0,1,25,0,63
0,151000.0,1,22,0,101
0,151000.0,1,10,0,63
0,151000.0,1,25,1,161
0,151000.0,1,22,0,120
0,151000.0,1,22,0,135
0,151000.0,1,10,0,176
0,151000.0,1,22,0,133
0,151000.0,1,22,0,102
0,151000.0,1,25,1,63
0,151000.0,1,22,0,64
0,151000.0,1,22,0,120
0,151000.0,1,10,0,121
0,151000.0,1,18,0,137
0,151000.0,1,11,1,253
0,151000.0,1,22,1,60
0,151000.0,1,10,0,128
0,151000.0,1,8,1,1647
0,151000.0,1,18,1,324
0,151000.0,1,22,0,73
0,151000.0,1,5,1,185
0,151000.0,1,22,0,155
0,151000.0,1,22,0,107
0,151000.0,1,10,0,189
0,151000.0,1,18,1,186
0,151000.0,1,10,0,129
0,151000.0,1,22,1,143
0,151000.0,1,22,0,123
0,151000.0,1,11,0,95
0,151000.0,1,14,0,112
0,151000.0,1,10,0,108
0,151000.0,1,22,1,135
1,147483.65,0,18,0,1556
1,170200.0,1,22,0,127
1,170254.96,1,18,1,85
1,170259.4,1,18,0,135
1,166900.0,2,11,1,88
1,167000.0,2,17,0,406
1,167000.0,2,25,1,120
1,167000.0,2,25,0,462
1,167000.0,2,13,1,1677
1,167000.0,2,8,1,1463
1,167000.0,2,25,1,323
1,167000.0,2,25,0,119
1,170600.0,1,23,1,1432
1,148000.0,0,9,0,102
1,148000.0,0,17,1,161
1,148000.0,0,25,0,246
0,131000.0,0,22,11,63
0,131000.0,0,10,11,1533
0,131000.0,0,4,1,1535
1,170900.0,1,8,0,168
0,151811.0,1,22,0,190
1,171000.0,1,10,1,143
1,171000.0,1,10,1,64
1,171000.0,1,22,0,168
1,171000.0,1,22,0,144
1,171000.0,1,22,0,161
1,171000.0,1,22,1,60
1,171000.0,1,10,0,98
1,171000.0,1,22,0,119
1,171000.0,1,23,0,116
1,171000.0,1,18,0,165
1,171000.0,1,18,1,1648
1,171000.0,1,19,1,240
1,171000.0,1,17,1,295
1,171000.0,1,10,0,142
1,171000.0,1,22,1,164
1,171000.0,1,25,0,128
1,171000.0,1,22,1,465
1,171000.0,1,25,0,77
1,171000.0,1,10,0,63
1,171000.0,1,25,0,287
1,171000.0,1,22,1,73
1,171000.0,1,5,0,135
1,171000.0,1,22,0,63
1,171000.0,1,17,1,324
1,171000.0,1,25,1,464
1,171000.0,1,10,0,141
1,171000.0,1,10,1,151
1,171000.0,1,17,1,484
1,171000.0,1,22,1,71
1,171000.0,1,10,1,102
1,171000.0,1,18,0,158
1,171000.0,1,22,0,177
1,171000.0,1,25,1,108
1,171000.0,1,11,1,106
1,171000.0,1,22,1,121
1,171000.0,1,22,0,94
1,171000.0,1,25,0,239
1,171000.0,1,10,0,77
1,171000.0,1,23,0,64
1,171000.0,1,22,0,143
1,171000.0,1,22,0,112
1,171000.0,1,18,1,1635
1,171000.0,1,23,0,184
1,171000.0,1,22,0,60
1,171000.0,1,10,0,126
1,171000.0,1,4,1,226
1,171000.0,1,17,1,476
1,171000.0,1,22,0,158
1,171000.0,1,22,0,93
1,171000.0,1,10,0,73
1,171000.0,1,17,1,498
1,171000.0,1,7,1,158
1,171000.0,1,6,0,64
1,171000.0,1,22,0,128
1,171000.0,1,25,1,114
1,171000.0,1,10,0,121
1,171000.0,1,17,0,162
1,171000.0,1,25,0,151
1,171000.0,1,10,1,154
1,171000.0,1,18,0,305
1,171000.0,1,18,0,114
1,171000.0,1,25,0,212
1,171000.0,1,10,0,151
1,171000.0,1,17,0,137
1,171000.0,1,23,0,107
1,171000.0,1,10,0,108
1,171000.0,1,22,0,64
1,171000.0,1,23,0,121
1,171000.0,1,10,0,78
1,171000.0,1,22,1,99
1,171000.0,1,22,1,185
1,171000.0,1,22,1,107
1,171000.0,1,18,0,158
1,148400.58,0,15,11,1676
0,152000.0,1,18,0,64
0,152000.0,1,18,0,185
0,152000.0,1,14,0,151
1,148500.0,0,8,1,66
1,171392.36,1,18,1,130
1,171400.0,1,8,1,183
1,171499.0,1,18,0,154
1,171500.0,1,25,1,469
1,167972.85,2,18,0,106
1,167976.27,2,25,1,1705
1,168000.0,2,25,0,101
1,168000.0,2,10,1,199
1,168000.0,2,4,1,64
1,168000.0,2,17,1,112
1,171681.34,1,18,1,130
1,168165.41,2,25,0,1374
1,149000.0,0,17,1,199
1,149000.0,0,18,1,142
1,149000.0,0,15,1,106
1,149000.0,0,18,0,130
1,149000.0,0,18,0,81
1,149000.0,0,6,0,106
0,143000.0,2,10,0,129
0,152700.0,1,10,0,108
1,149103.07,0,18,1,137
1,172000.0,1,17,0,401
1,172000.0,1,18,1,1571
1,172000.0,1,25,0,345
1,172000.0,1,18,0,78
1,172000.0,1,23,0,93
1,172000.0,1,22,1,154
1,172000.0,1,10,0,150
1,172000.0,1,25,0,126
1,172000.0,1,8,0,165
1,172000.0,1,22,0,120
1,172000.0,1,25,1,135
1,172000.0,1,25,1,162
1,172000.0,1,8,0,198
1,172233.08,1,8,1,143
0,152926.0,1,18,0,162
1,168731.23,2,15,0,147
1,168742.41,2,18,0,64
0,153000.0,1,10,0,121
0,153000.0,1,10,0,102
0,153000.0,1,10,1,137
0,153000.0,1,18,0,296
0,153000.0,1,10,0,157
0,153000.0,1,10,0,99
0,153000.0,1,10,0,107
0,153000.0,1,10,0,71
0,153000.0,1,18,0,135
0,132196.3,0,18,11,1554
1,149600.0,0,21,1,1564
1,169000.0,2,18,1,1628
1,169000.0,2,25,1,120
1,169000.0,2,10,0,126
1,169100.0,2,3,1,1687
1,169140.0,2,15,1,115
1,172800.0,1,22,1,169
1,169321.62,2,23,1,78
1,173000.0,1,18,0,105
1,173000.0,1,22,0,133
1,173000.0,1,18,0,140
1,173000.0,1,8,1,1625
1,173000.0,1,22,1,95
1,173000.0,1,10,0,193
1,173000.0,1,25,0,142
1,173000.0,1,17,0,289
1,173000.0,1,22,0,151
1,173000.0,1,22,0,106
1,173000.0,1,17,1,151
1,173000.0,1,18,1,113
1,173000.0,1,25,1,137
1,173000.0,1,22,1,94
1,173000.0,1,22,0,64
1,173000.0,1,22,1,134
1,173000.0,1,10,1,137
1,173000.0,1,18,1,1673
1,173000.0,1,25,0,64
1,173000.0,1,25,0,469
1,173000.0,1,10,0,148
1,173000.0,1,8,0,154
1,173000.0,1,25,0,129
1,150000.0,0,8,1,1296
1,150000.0,0,4,1,121
0,153725.65,1,22,1,137
1,150151.58,0,10,1,1745
1,173307.89,1,18,1,245
0,133000.0,0,18,0,1648
0,154000.0,1,5,1,119
0,154000.0,1,10,0,112
0,154000.0,1,19,1,1716
0,154000.0,1,22,0,60
1,173488.12,1,10,0,179
1,150400.0,0,8,1,66
1,173500.0,1,25,0,107
1,173560.77,1,17,0,134
1,170000.0,2,13,1,499
1,170000.0,2,18,1,135
1,170000.0,2,10,1,80
1,170000.0,2,4,1,1592
1,170076.32,2,18,0,298
1,173702.83,1,25,0,70
0,154400.0,1,22,0,207
1,173912.77,1,17,0,472
1,173996.0,1,5,0,269
1,174000.0,1,18,1,1432
1,174000.0,1,17,1,487
1,174000.0,1,22,1,134
1,174000.0,1,10,1,178
1,174000.0,1,25,0,107
1,174000.0,1,22,0,1743
1,174000.0,1,23,0,128
1,174000.0,1,10,0,144
1,174000.0,1,10,0,161
1,174000.0,1,25,0,1624
1,174000.0,1,22,0,156
1,174000.0,1,25,0,88
1,174000.0,1,10,1,1729
1,174000.0,1,11,1,151
0,154500.0,1,22,0,133
1,151000.0,0,10,0,1528
1,151000.0,0,18,1,123
1,151000.0,0,12,1,906
1,151000.0,0,10,0,169
1,151000.0,0,10,1,81
1,151000.0,0,18,1,121
1,151000.0,0,24,1,77
1,151000.0,0,18,11,751
1,151000.0,0,18,1,1527
1,151000.0,0,15,0,1562
1,151000.0,0,18,1,114
1,151000.0,0,15,1,63
1,174284.83,1,25,1,135
1,151096.12,0,18,11,1537
0,145000.0,2,22,0,231
1,174477.31,1,15,0,128
1,174500.0,1,25,1,114
0,155000.0,1,10,0,107
0,155000.0,1,22,0,177
0,155000.0,1,10,0,85
0,155000.0,1,18,0,177
0,155000.0,1,7,0,137
0,155000.0,1,10,0,107
1,170996.7,2,17,1,465
1,171000.0,2,18,1,1375
1,171000.0,2,25,0,102
1,171000.0,2,17,0,1374
1,171000.0,2,10,1,1730
1,171000.0,2,10,1,206
1,171000.0,2,9,1,1715
1,171000.0,2,5,0,168
1,171000.0,2,25,0,183
1,171000.0,2,22,0,114
1,171000.0,2,25,1,1577
1,171000.0,2,17,0,282
1,171000.0,2,18,1,63
1,171000.0,2,22,1,86
1,171000.0,2,25,1,63
1,171000.0,2,17,1,248
1,171000.0,2,4,1,1262
1,171000.0,2,10,1,1296
1,171000.0,2,25,1,584
1,171000.0,2,18,1,1647
1,171000.0,2,18,0,64
1,171000.0,2,18,1,1432
1,171000.0,2,18,0,108
1,171000.0,2,22,1,142
1,171000.0,2,18,1,107
1,171000.0,2,7,0,212
1,171000.0,2,10,1,85
1,171000.0,2,10,1,87
0,134000.0,0,15,11,346
0,134000.0,0,10,1,64
1,171165.0,2,22,1,156
0,155200.0,1,10,0,112
1,175000.0,1,18,0,141
1,175000.0,1,25,0,183
1,175000.0,1,18,0,156
1,175000.0,1,10,0,157
1,175000.0,1,10,1,130
1,175000.0,1,7,0,128
1,175000.0,1,22,1,186
1,175000.0,1,18,1,1428
1,175000.0,1,25,0,163
1,175000.0,1,17,0,1432
1,151771.49,0,18,0,1554
1,171500.0,2,22,0,112
0,155519.48,1,18,0,134
1,152000.0,0,18,0,310
1,152000.0,0,18,0,1645
1,152000.0,0,25,1,1676
1,152000.0,0,14,1,1235
1,152000.0,0,4,1,1374
0,146000.0,2,25,0,128
0,156000.0,1,10,0,112
0,156000.0,1,22,0,168
0,156000.0,1,22,0,155
0,156000.0,1,22,0,151
0,156000.0,1,10,0,144
0,156000.0,1,18,0,213
0,156000.0,1,18,1,107
0,156000.0,1,22,0,137
0,156000.0,1,18,0,133
0,156000.0,1,22,0,161
0,156000.0,1,22,0,169
0,156000.0,1,22,0,86
0,156000.0,1,18,0,77
0,156000.0,1,22,0,129
0,156000.0,1,8,0,161
0,156000.0,1,10,0,144
0,156000.0,1,22,0,120
0,156000.0,1,18,0,162
0,156000.0,1,10,0,108
0,156000.0,1,22,1,154
0,156000.0,1,10,0,85
0,156000.0,1,10,0,106
0,156000.0,1,15,0,213
0,156000.0,1,10,0,190
0,156000.0,1,22,0,92
0,156000.0,1,10,0,105
